,Ссылка,Комнаты,Цена,Цена за метр,Метро,Время до метро(мин),Площадь(м2),Максимальный этаж,Этаж,Тип строения,Тип жилья
1150,https://www.cian.ru/sale/flat/301814136/,1,11999999,400000,Кленовый бульвар,18,30,9,4,Квартира,Вторичка
1151,https://www.cian.ru/sale/flat/301813913/,1,12600000,393750,Юго-Западная,6,32,9,4,Квартира,Вторичка
1152,https://www.cian.ru/sale/flat/301813869/,1,8800000,247887,Пыхтино,12,35.5,15,9,Апартаменты,Вторичка
1153,https://reutov.cian.ru/sale/flat/301813845/,1,7500000,258621,Новокосино,15,29,25,23,Квартира,Вторичка
1154,https://www.cian.ru/sale/flat/301813739/,1,25500000,708333,Баррикадная,7,36,10,9,Квартира,Вторичка
1155,https://www.cian.ru/sale/flat/301813724/,4,34999000,453943,Парк Победы,2,77.1,11,3,Квартира,Вторичка
1156,https://khimki.cian.ru/sale/flat/301813697/,2,11200000,292428,Речной вокзал,10,38.3,25,13,Квартира,Вторичка
1157,https://vidnoye.cian.ru/sale/flat/301813668/,1,7000000,179487,Бульвар Дмитрия Донского,11,39,25,16,Квартира,Вторичка
1158,https://www.cian.ru/sale/flat/301813640/,1,22500000,582902,Автозаводская,9,38.6,9,7,Квартира,Новостройка
1159,https://www.cian.ru/sale/flat/301813630/,3,19950000,346354,Крымская,2,57.6,9,4,Квартира,Вторичка
1160,https://www.cian.ru/sale/flat/301813600/,2,25500000,472222,Аминьевская,14,54,27,5,Квартира,Вторичка
1161,https://www.cian.ru/sale/flat/301813525/,1,13200000,377143,Черкизовская,6,35,16,5,Квартира,Вторичка
1162,https://www.cian.ru/sale/flat/301813513/,3,25000000,394945,Стахановская,6,63.3,22,11,Квартира,Вторичка
1163,https://www.cian.ru/sale/flat/301813453/,1,9500000,290520,Ясенево,12,32.7,9,5,Квартира,Вторичка
1164,https://www.cian.ru/sale/flat/301813452/,4,53000000,569892,Ботанический сад,14,93,29,10,Квартира,Новостройка
1165,https://www.cian.ru/sale/flat/301813441/,2,10200000,229213,Зеленоград — Крюково,19,44.5,9,1,Квартира,Вторичка
1166,https://www.cian.ru/sale/flat/301813418/,2,12150000,319737,Печатники,14,38,9,6,Квартира,Вторичка
1167,https://www.cian.ru/sale/flat/301813328/,1,7100000,298319,Первомайская,16,23.8,6,1,Апартаменты,Вторичка
1168,https://www.cian.ru/sale/flat/301813207/,2,19000000,513514,Народное Ополчение,18,37,22,7,Квартира,Вторичка
1169,https://www.cian.ru/sale/flat/301813181/,3,17300000,338552,Академическая,4,51.1,4,4,Квартира,Вторичка
1170,https://www.cian.ru/sale/flat/301813182/,2,24300000,506250,Марьина Роща,4,48,9,9,Апартаменты,Вторичка
1171,https://www.cian.ru/sale/flat/301813179/,3,38500000,506579,Марьина Роща,4,76,9,9,Апартаменты,Вторичка
1172,https://www.cian.ru/sale/flat/301813163/,3,21000000,336000,Кутузовская,15,62.5,12,7,Квартира,Вторичка
1173,https://khimki.cian.ru/sale/flat/301813158/,2,9500000,215909,Химки,11,44,9,3,Квартира,Вторичка
1174,https://krasnogorsk.cian.ru/sale/flat/301812935/,1,7950000,181507,Митино,7,43.8,17,10,Квартира,Вторичка
1175,https://www.cian.ru/sale/flat/301812865/,2,20500000,459641,Проспект Вернадского,11,44.6,5,4,Квартира,Вторичка
1176,https://www.cian.ru/sale/flat/301812766/,3,27300000,336248,Шелепиха,7,81.19,51,5,Квартира,Вторичка
1177,https://www.cian.ru/sale/flat/301812761/,1,10900000,334356,Каширская,10,32.6,9,4,Квартира,Вторичка
1178,https://www.cian.ru/sale/flat/301812731/,4,18700000,194792,Физтех,10,96,24,9,Квартира,Вторичка
1179,https://www.cian.ru/sale/flat/301812661/,1,10500000,275591,Лухмановская,5,38.1,12,4,Квартира,Вторичка
1180,https://www.cian.ru/sale/flat/301812649/,1,11990000,370062,Медведково,3,32.4,9,3,Квартира,Вторичка
1181,https://krasnogorsk.cian.ru/sale/flat/301812566/,1,4500000,155172,Аникеевка,6,29,7,3,Квартира,Вторичка
1182,https://www.cian.ru/sale/flat/301812529/,1,13990000,396317,Первомайская,3,35.3,12,10,Квартира,Вторичка
1183,https://lobnya.cian.ru/sale/flat/301812511/,1,7400000,179177,Лобня,14,41.3,17,10,Квартира,Вторичка
1184,https://www.cian.ru/sale/flat/301812506/,3,32000000,426667,Петровский Парк,9,75,25,18,Квартира,Вторичка
1185,https://www.cian.ru/sale/flat/301812500/,2,16150000,294171,Ховрино,11,54.9,21,9,Квартира,Вторичка
1186,https://www.cian.ru/sale/flat/301812473/,1,10700000,371528,Бульвар Рокоссовского,12,28.8,19,19,Квартира,Вторичка
1187,https://www.cian.ru/sale/flat/301812471/,2,12300000,200816,Царицыно,5,61.25,20,7,Квартира,Вторичка
1188,https://www.cian.ru/sale/flat/301812416/,2,10400000,235294,Пражская,12,44.2,9,2,Квартира,Вторичка
1189,https://lyubertsy.cian.ru/sale/flat/301812413/,2,10500000,181034,Некрасовка,6,58,25,5,Квартира,Вторичка
1190,https://www.cian.ru/sale/flat/301812370/,2,19500000,326087,Бульвар Рокоссовского,12,59.8,19,19,Квартира,Вторичка
1191,https://www.cian.ru/sale/flat/301812358/,3,34000000,406213,Шаболовская,10,83.7,6,4,Квартира,Вторичка
1192,https://www.cian.ru/sale/flat/301812315/,1,13450000,389855,Бульвар Рокоссовского,12,34.5,25,25,Квартира,Вторичка
1193,https://www.cian.ru/sale/flat/301812288/,1,9500000,250000,Алма-Атинская,10,38,17,13,Квартира,Вторичка
1194,https://www.cian.ru/sale/flat/301812217/,1,8900000,287097,Медведково,4,31,8,4,Квартира,Вторичка
1195,https://lyubertsy.cian.ru/sale/flat/301812209/,1,5800000,169591,Косино,14,34.2,7,7,Квартира,Вторичка
1196,https://vidnoye.cian.ru/sale/flat/301812194/,2,11300000,194492,Бутово,15,58.1,25,9,Квартира,Вторичка
1197,https://www.cian.ru/sale/flat/301812103/,4,85700000,613897,Третьяковская,3,139.6,5,4,Квартира,Вторичка
1198,https://www.cian.ru/sale/flat/301812090/,1,14500000,381579,Народное Ополчение,18,38,22,11,Квартира,Вторичка
1199,https://www.cian.ru/sale/flat/301811956/,1,19200000,533333,Баррикадная,12,36,10,6,Квартира,Вторичка
1200,https://lyubertsy.cian.ru/sale/flat/301811944/,1,4950000,166107,Томилино,13,29.8,5,4,Квартира,Вторичка
1201,https://podolsk.cian.ru/sale/flat/301811927/,1,6500000,154394,Силикатная,13,42.1,16,11,Квартира,Вторичка
1202,https://www.cian.ru/sale/flat/301811887/,1,10000000,276243,Некрасовка,7,36.2,19,11,Квартира,Вторичка
1203,https://www.cian.ru/sale/flat/301811886/,2,40000000,571429,Маяковская,5,70,7,5,Квартира,Вторичка
1204,https://www.cian.ru/sale/flat/301811880/,4,26000000,257426,Марьино,8,101,22,6,Квартира,Вторичка
1205,https://www.cian.ru/sale/flat/301811793/,4,46000000,356589,Крестьянская застава,5,129,8,7,Апартаменты,Вторичка
1206,https://www.cian.ru/sale/flat/301811787/,2,13400000,335000,Прокшино,16,40,18,4,Квартира,Вторичка
1207,https://www.cian.ru/sale/flat/301811738/,1,9300000,258333,Пыхтино,10,36,17,7,Квартира,Вторичка
1208,https://khimki.cian.ru/sale/flat/301811730/,2,8500000,133229,Химки,11,63.8,5,2,Квартира,Вторичка
1209,https://kotelniki.cian.ru/sale/flat/301811690/,3,13500000,169173,Жулебино,10,79.8,25,9,Квартира,Вторичка
1210,https://www.cian.ru/sale/flat/301811439/,2,17500000,282258,Алма-Атинская,3,62,17,4,Квартира,Вторичка
1211,https://www.cian.ru/sale/flat/301811421/,1,5000000,200000,Семёновская,17,25,3,2,Апартаменты,Вторичка
1212,https://www.cian.ru/sale/flat/301811415/,2,13500000,222039,Коммунарка,7,60.8,16,3,Квартира,Вторичка
1213,https://www.cian.ru/sale/flat/301811410/,4,16200000,253125,Ясенево,17,64,9,2,Квартира,Вторичка
1214,https://www.cian.ru/sale/flat/301811353/,3,14600000,248722,Домодедовская,14,58.7,9,3,Квартира,Вторичка
1215,https://reutov.cian.ru/sale/flat/301811339/,1,6900000,233108,Новокосино,15,29.6,25,23,Квартира,Вторичка
1216,https://www.cian.ru/sale/flat/301811334/,2,12100000,275000,Новогиреево,5,44,9,7,Квартира,Вторичка
1217,https://vidnoye.cian.ru/sale/flat/301811332/,1,7500000,287356,Домодедовская,7,26.1,17,17,Квартира,Новостройка
1218,https://www.cian.ru/sale/flat/301811275/,1,9300000,240933,Перово,12,38.6,12,3,Квартира,Вторичка
1219,https://www.cian.ru/sale/flat/301811271/,1,11990000,374688,Ботанический сад,18,32,18,9,Апартаменты,Вторичка
1220,https://podolsk.cian.ru/sale/flat/301811234/,1,6800000,168317,Подольск,13,40.4,6,4,Квартира,Вторичка
1221,https://khimki.cian.ru/sale/flat/301811067/,1,5200000,266667,Беломорская,9,19.5,16,7,Квартира,Вторичка
1222,https://www.cian.ru/sale/flat/301810979/,1,9050000,238786,Некрасовка,3,37.9,17,8,Квартира,Вторичка
1223,https://www.cian.ru/sale/flat/301810967/,2,30000000,534759,Дмитровская,9,56.1,38,17,Апартаменты,Вторичка
1224,https://lyubertsy.cian.ru/sale/flat/301810928/,1,9200000,292063,Жулебино,20,31.5,17,5,Квартира,Новостройка
1225,https://www.cian.ru/sale/flat/301810916/,1,4850000,303125,Электрозаводская,4,16,5,2,Апартаменты,Вторичка
1226,https://www.cian.ru/sale/flat/301810887/,4,26300000,274817,Кузьминки,14,95.7,23,4,Квартира,Вторичка
1227,https://ramenskoye.cian.ru/sale/flat/301810877/,1,5500000,179739,Фабричная,5,30.6,17,9,Квартира,Вторичка
1228,https://reutov.cian.ru/sale/flat/301810832/,1,6600000,222222,Новокосино,15,29.7,25,16,Квартира,Вторичка
1229,https://www.cian.ru/sale/flat/301810831/,2,22350000,397687,Белорусская,9,56.2,12,10,Квартира,Вторичка
1230,https://www.cian.ru/sale/flat/301810821/,4,175000000,994318,Минская,10,176,9,4,Квартира,Вторичка
